bus_id,name,vn_kv,type,zone,in_service,max_vm_pu,min_vm_pu,geo,voltage_level_kv
1230,1230,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.9025123511, 3.1415371674], ""type"": ""Point""}",132.0
1231,1231,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.974129295, 3.6202744489], ""type"": ""Point""}",132.0
1232,1232,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.6483961708, 1.4577321382], ""type"": ""Point""}",132.0
1233,1233,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.402051502, 2.3507711601], ""type"": ""Point""}",132.0
1234,1234,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.0338621386, 2.3346197475], ""type"": ""Point""}",132.0
1235,1235,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.9997345872, 2.7402034824], ""type"": ""Point""}",132.0
1236,1236,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.6745566538, 2.0354975966], ""type"": ""Point""}",132.0
1237,1237,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.7760523229, 2.1551339408], ""type"": ""Point""}",132.0
1238,1238,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.9412955959, 3.0915601493], ""type"": ""Point""}",132.0
1239,1239,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-23.2521725822, 3.2091516858], ""type"": ""Point""}",132.0
1240,1240,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.2958942941, 4.6286098697], ""type"": ""Point""}",132.0
1241,1241,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.8814542105, 4.7165974355], ""type"": ""Point""}",132.0
1242,1242,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.6854953681, 3.7896683712], ""type"": ""Point""}",132.0
1243,1243,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.9580134257, 1.0612240436], ""type"": ""Point""}",132.0
1244,1244,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.039337165, 1.9099342312], ""type"": ""Point""}",132.0
1245,1245,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.828141407, 1.6431068586], ""type"": ""Point""}",132.0
1246,1246,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.6034496224, 0.3379458804], ""type"": ""Point""}",132.0
1247,1247,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.9468405989, 0.7271537029], ""type"": ""Point""}",132.0
1248,1248,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.2827162326, 1.2702886006], ""type"": ""Point""}",132.0
1249,1249,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.6518457677, 4.1384251021], ""type"": ""Point""}",132.0
1250,1250,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.0538630362, 3.8696744218], ""type"": ""Point""}",132.0
1251,1251,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.9358075777, 3.3046210508], ""type"": ""Point""}",132.0
1252,1252,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.7215683138, 4.3449645832], ""type"": ""Point""}",132.0
1253,1253,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.4249043127, 4.0207722309], ""type"": ""Point""}",132.0
1254,1254,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.7516906291, 3.3564168093], ""type"": ""Point""}",132.0
1255,1255,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.8599416926, 4.2168977716], ""type"": ""Point""}",132.0
1256,1256,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.0937863427, 0.3610432905], ""type"": ""Point""}",33.0
1257,1257,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.6811744892, -0.3649082454], ""type"": ""Point""}",33.0
1258,1258,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-23.4496601165, 4.2782689534], ""type"": ""Point""}",33.0
1259,1259,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-23.4054340397, 3.9326475291], ""type"": ""Point""}",11.0
1260,1260,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.5912036948, 0.8222410463], ""type"": ""Point""}",33.0
1261,1261,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.8791502525, 4.0986966726], ""type"": ""Point""}",33.0
1262,1262,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.084148141, 3.1440906464], ""type"": ""Point""}",33.0
1263,1263,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.2876713694, 2.1824008131], ""type"": ""Point""}",33.0
1264,1264,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.9516343721, 0.1220602267], ""type"": ""Point""}",33.0
1265,1265,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.8917789624, 4.5714575472], ""type"": ""Point""}",11.0
1266,1266,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.8147902093, 8.402570723], ""type"": ""Point""}",33.0
1267,1267,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.378345424, 16.0161682176], ""type"": ""Point""}",33.0
1268,1268,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.0544101334, 16.3586699228], ""type"": ""Point""}",11.0
1269,1269,6.6,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.7880288955, 16.6217280128], ""type"": ""Point""}",6.6
1270,1270,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.2440986524, 12.6953948638], ""type"": ""Point""}",33.0
1271,1271,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.1476548919, 14.1445182915], ""type"": ""Point""}",33.0
1272,1272,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.8052999559, 15.7004832464], ""type"": ""Point""}",33.0
1273,1273,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.7106625079, 3.8152258629], ""type"": ""Point""}",33.0
1274,1274,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.0618671423, 3.3373634748], ""type"": ""Point""}",33.0
1275,1275,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.7690896834, 5.6127932929], ""type"": ""Point""}",33.0
1276,1276,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.3983689825, 4.7569606042], ""type"": ""Point""}",33.0
1277,1277,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.102201105, 4.3366147188], ""type"": ""Point""}",33.0
1278,1278,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.8056022496, 3.6616904748], ""type"": ""Point""}",33.0
1279,1279,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-23.6662064294, 1.3760610179], ""type"": ""Point""}",132.0
1280,1280,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.4398999077, 1.4670342969], ""type"": ""Point""}",132.0
1281,1281,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.641782979, 1.9974884007], ""type"": ""Point""}",33.0
1282,1282,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.5613625138, 0.890634843], ""type"": ""Point""}",33.0
1283,1283,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.913764476, 2.3432166], ""type"": ""Point""}",33.0
1284,1284,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-23.0713004951, 2.991357152], ""type"": ""Point""}",11.0
1285,1285,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-23.2327033872, 3.6006268362], ""type"": ""Point""}",11.0
1286,1286,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.7326232202, 16.2229875157], ""type"": ""Point""}",132.0
1287,1287,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.364196658, 17.1735350215], ""type"": ""Point""}",132.0
1288,1288,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.8811581486, 17.3649047114], ""type"": ""Point""}",132.0
1289,1289,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.6392199414, 17.0422445932], ""type"": ""Point""}",132.0
1290,1290,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.5496061591, 12.3885614545], ""type"": ""Point""}",132.0
1291,1291,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.4731626738, 13.4071687867], ""type"": ""Point""}",132.0
1292,1292,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.4104806525, 11.6645490272], ""type"": ""Point""}",132.0
1293,1293,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.1313100979, 14.1194446224], ""type"": ""Point""}",132.0
1294,1294,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.4346529166, 13.9260070502], ""type"": ""Point""}",132.0
1295,1295,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.273327672, 12.1490543574], ""type"": ""Point""}",132.0
1296,1296,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.6071809402, 12.6909816956], ""type"": ""Point""}",132.0
1297,1297,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.4334048605, 12.7137122982], ""type"": ""Point""}",132.0
1298,1298,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.0605007091, 14.4308421448], ""type"": ""Point""}",132.0
1299,1299,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.32784172, 12.9068418556], ""type"": ""Point""}",132.0
1300,1300,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.1714578924, 12.862107599], ""type"": ""Point""}",132.0
1301,1301,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.3888875978, 11.3015099159], ""type"": ""Point""}",132.0
1302,1302,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.317080333, 11.5044536187], ""type"": ""Point""}",132.0
1303,1303,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.9017791637, 17.7976311558], ""type"": ""Point""}",132.0
1304,1304,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.2625858757, 17.6655706534], ""type"": ""Point""}",132.0
1305,1305,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.3277890668, 19.1067169057], ""type"": ""Point""}",132.0
1306,1306,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.7055071469, 18.9489051705], ""type"": ""Point""}",132.0
1307,1307,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.1373464553, 19.1935945559], ""type"": ""Point""}",132.0
1308,1308,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.9620728749, 18.8171012797], ""type"": ""Point""}",132.0
1309,1309,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.3509297742, 12.9657156515], ""type"": ""Point""}",33.0
1310,1310,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.9262031167, 13.6070016086], ""type"": ""Point""}",33.0
1311,1311,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.936939069, 15.3937477596], ""type"": ""Point""}",33.0
1312,1312,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.1016624134, 13.9609277777], ""type"": ""Point""}",33.0
1313,1313,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.1952495493, 13.3593752628], ""type"": ""Point""}",11.0
1314,1314,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.8679043309, 15.5729897565], ""type"": ""Point""}",11.0
1315,1315,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.2264533638, 13.723288697], ""type"": ""Point""}",33.0
1316,1316,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.7800933588, 13.9814726128], ""type"": ""Point""}",33.0
1317,1317,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.1825752047, 12.7427513794], ""type"": ""Point""}",33.0
1318,1318,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.684938925, 15.5053578524], ""type"": ""Point""}",33.0
1319,1319,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.7829229427, 20.2777451096], ""type"": ""Point""}",33.0
1320,1320,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.0535415517, 20.1502474962], ""type"": ""Point""}",33.0
1321,1321,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.4976228983, 15.7028729867], ""type"": ""Point""}",132.0
1322,1322,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.5837175227, 16.3641734371], ""type"": ""Point""}",132.0
1323,1323,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.0862633502, 16.4179163918], ""type"": ""Point""}",132.0
1324,1324,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.0333480787, 16.6493826014], ""type"": ""Point""}",132.0
1325,1325,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.803262762, 14.5424600509], ""type"": ""Point""}",132.0
1326,1326,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.2762676903, 16.0897356349], ""type"": ""Point""}",132.0
1327,1327,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.5491939218, 15.1190353661], ""type"": ""Point""}",132.0
1328,1328,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.0669690972, 15.1476472283], ""type"": ""Point""}",132.0
1329,1329,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.221912572, 16.7170748286], ""type"": ""Point""}",132.0
1330,1330,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.5780420755, 16.7893586473], ""type"": ""Point""}",132.0
1331,1331,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.4391329059, 17.0092568131], ""type"": ""Point""}",132.0
1332,1332,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.0227733264, 17.0670468953], ""type"": ""Point""}",132.0
1333,1333,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.6694110263, 18.243588873], ""type"": ""Point""}",132.0
1334,1334,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.973927945, 18.3639539752], ""type"": ""Point""}",132.0
1335,1335,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.7356035015, 18.454987642], ""type"": ""Point""}",132.0
1336,1336,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.1740281128, 18.5345814407], ""type"": ""Point""}",132.0
1337,1337,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.7291209009, 19.7628588544], ""type"": ""Point""}",33.0
1338,1338,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.2245163913, 15.2483036974], ""type"": ""Point""}",132.0
1339,1339,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.1215918748, 17.0419254908], ""type"": ""Point""}",132.0
1340,1340,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.7533352136, 17.1335008107], ""type"": ""Point""}",132.0
1341,1341,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.183195994, 16.7826268526], ""type"": ""Point""}",132.0
1342,1342,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.5555012139, 16.7095829709], ""type"": ""Point""}",132.0
1343,1343,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.0306545435, 15.0414651091], ""type"": ""Point""}",132.0
1344,1344,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.9248880903, 16.814873346], ""type"": ""Point""}",132.0
1345,1345,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.7101614771, 15.0939854102], ""type"": ""Point""}",132.0
1346,1346,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.532078575, 18.1703619589], ""type"": ""Point""}",132.0
1347,1347,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.2504228013, 19.371235932], ""type"": ""Point""}",132.0
1348,1348,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.7964114328, 19.7841719833], ""type"": ""Point""}",132.0
1349,1349,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.2116979806, 18.6022897598], ""type"": ""Point""}",132.0
1350,1350,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.6133983733, 18.6310665474], ""type"": ""Point""}",132.0
1351,1351,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.2079990738, 14.7785486044], ""type"": ""Point""}",132.0
1352,1352,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.7849011257, 16.3747268484], ""type"": ""Point""}",132.0
1353,1353,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.9861806811, 14.8531508819], ""type"": ""Point""}",132.0
1354,1354,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.2908451353, 16.5020549892], ""type"": ""Point""}",132.0
1355,1355,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.1299563707, 14.8434044745], ""type"": ""Point""}",132.0
1356,1356,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.3358983438, 14.7174440931], ""type"": ""Point""}",132.0
1357,1357,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.6030866802, 16.355853597], ""type"": ""Point""}",132.0
1358,1358,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.9832035138, 18.104879082], ""type"": ""Point""}",33.0
1359,1359,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.1835153482, 19.7930305498], ""type"": ""Point""}",11.0
1360,1360,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.8269970663, 19.8573898836], ""type"": ""Point""}",11.0
1361,1361,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.6287649884, 16.0051776148], ""type"": ""Point""}",33.0
1362,1362,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.90132092, 20.9915159092], ""type"": ""Point""}",33.0
1363,1363,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.4713651518, 19.6158078619], ""type"": ""Point""}",33.0
1364,1364,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.7906941778, 15.9015556992], ""type"": ""Point""}",33.0
1365,1365,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.867896125, 17.8485765129], ""type"": ""Point""}",33.0
1366,1366,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.2731832772, 16.3396200096], ""type"": ""Point""}",33.0
1367,1367,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.6103371777, 19.5244002033], ""type"": ""Point""}",33.0
1368,1368,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.7645762963, 18.1476289709], ""type"": ""Point""}",11.0
1369,1369,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.4183350923, 18.3689946422], ""type"": ""Point""}",11.0
1370,1370,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.395361795, 15.0347672177], ""type"": ""Point""}",132.0
1371,1371,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.90477125, 16.6282721967], ""type"": ""Point""}",132.0
1372,1372,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.2558787268, 6.4968696408], ""type"": ""Point""}",132.0
1373,1373,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.177001915, 5.1183885241], ""type"": ""Point""}",132.0
1374,1374,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.8237947547, 5.2768880711], ""type"": ""Point""}",132.0
1375,1375,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.1465972247, 5.7227643736], ""type"": ""Point""}",132.0
1376,1376,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.7813741868, 6.2050824881], ""type"": ""Point""}",132.0
1377,1377,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.7488530991, 7.1654694764], ""type"": ""Point""}",132.0
1378,1378,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.3623843867, 3.1043690839], ""type"": ""Point""}",132.0
1379,1379,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.7506341098, 2.8943506239], ""type"": ""Point""}",132.0
1380,1380,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.0700867726, 2.879972688], ""type"": ""Point""}",132.0
1381,1381,22.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.4239522263, 4.621173883], ""type"": ""Point""}",22.0
1382,1382,22.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.3937521696, 4.39476062], ""type"": ""Point""}",22.0
1383,1383,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.4092369084, 13.9551679103], ""type"": ""Point""}",132.0
1384,1384,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.4675361928, 13.7828560438], ""type"": ""Point""}",132.0
1385,1385,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.1827128437, 1.5562923617], ""type"": ""Point""}",132.0
1386,1386,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.2169333871, 0.4763995999], ""type"": ""Point""}",132.0
1387,1387,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.3230062419, 10.7706107525], ""type"": ""Point""}",132.0
1388,1388,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.41233905, 11.4065350225], ""type"": ""Point""}",132.0
1389,1389,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.5694411687, 11.8100125828], ""type"": ""Point""}",132.0
1390,1390,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [6.9483312876, 10.8613318008], ""type"": ""Point""}",275.0
1391,1391,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [7.0856833806, 11.4608329661], ""type"": ""Point""}",275.0
1392,1392,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [6.9526608063, 11.9736232264], ""type"": ""Point""}",275.0
1393,1393,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [7.027086333, 12.1847468887], ""type"": ""Point""}",275.0
1394,1394,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [6.9165612902, 11.6535843771], ""type"": ""Point""}",275.0
1395,1395,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [5.3612407227, 10.1389644523], ""type"": ""Point""}",400.0
1396,1396,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [5.363233957, 10.4303948552], ""type"": ""Point""}",400.0
1397,1397,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [5.4415251399, 10.6038790267], ""type"": ""Point""}",400.0
1398,1398,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [4.8220796176, 5.5063289459], ""type"": ""Point""}",400.0
1399,1399,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [4.5857193842, 4.7253600444], ""type"": ""Point""}",400.0
1400,1400,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [4.5627656735, 4.8887009246], ""type"": ""Point""}",400.0
1401,1401,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [11.6440531061, 8.0356857237], ""type"": ""Point""}",132.0
1402,1402,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [12.5685771002, 8.2954560192], ""type"": ""Point""}",132.0
1403,1403,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [11.4727154946, 7.8316550059], ""type"": ""Point""}",132.0
1404,1404,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [12.5420679488, 8.026968781], ""type"": ""Point""}",132.0
1405,1405,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [9.5054527835, 7.3012882524], ""type"": ""Point""}",275.0
1406,1406,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [9.7711453936, 7.3676684327], ""type"": ""Point""}",275.0
1407,1407,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [9.6140945309, 7.5733761135], ""type"": ""Point""}",275.0
1408,1408,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [9.7883930136, 7.6328828067], ""type"": ""Point""}",275.0
1409,1409,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [9.648882452, 7.7750988489], ""type"": ""Point""}",275.0
1410,1410,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [8.798420974, 0.9979078394], ""type"": ""Point""}",275.0
1411,1411,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [8.8716678577, -0.5332589094], ""type"": ""Point""}",275.0
1412,1412,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [9.2194050843, -0.481338157], ""type"": ""Point""}",275.0
1413,1413,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [8.9073520136, 1.1069138935], ""type"": ""Point""}",275.0
1414,1414,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [8.9798414988, -0.4900962778], ""type"": ""Point""}",275.0
